"IDVenta","Unidades","Ingresos por productos (MXN)","Cargo por venta e impuestos","Costos de envío","Total (MXN)","Venta por publicidad","IDproducto","Canal de venta","Precio unitario de venta de la publicación (MXN)","Municipio/Alcaldía","Estado","Código postal","Forma de entrega","Transportista","Fecha Venta","FechaCamino","FechaEntrega"
"5005859334",1,295,-92.129997253418,-100,202.869995117188,"No","MLM759252135","Mercado Libre",295,"Cuernavaca","Morelos",62390,"Correo y puntos de despacho","Mercado Envios","10/11/2021","2021/11/10 00:00:00","2021/11/11 00:00:00"
"5005271933",1,185,-67.0999984741211,-89,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Azcapotzalco","Distrito Federal",2459,"Correo y puntos de despacho","Mercado Envios","10/11/2021","2021/11/10 00:00:00","2021/11/11 00:00:00"
"5004245873",1,145,-58,-94,87,"No","MLM797897673","Mercado Libre",145,"San Luis Potosí","San Luis Potosí",78398,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/11 00:00:00"
"5004159329",1,169,-63.4700012207031,-99,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Jiménez","Michoacán",58780,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/12 00:00:00"
"2000002758221166",1,145,-58,-41,87,"No","MLM797897673","Mercado Libre",145,"Guerrero","Chihuahua",31680,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/12 00:00:00"
"5003877409",1,488.25,-111.120002746582,-78,299.130004882813,"No","MLM803071179","Mercado Libre",488.25,"Uriangato","Guanajuato",38980,"Correo y puntos de despacho","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/11 00:00:00"
"5003230197",1,488.25,-111.120002746582,-78,299.130004882813,"No","MLM803071179","Mercado Libre",488.25,"Reynosa","Tamaulipas",88795,"Correo y puntos de despacho","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/12 00:00:00"
"2000002757923857",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Cuautitlan Izcalli","Estado De México",54714,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/10 00:00:00"
"2000002757790087",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Tierra Blanca","Veracruz",95180,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/11 00:00:00"
"2000002757693190",2,370,-134.210006713867,-35.4000015258789,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Chihuahua","Chihuahua",31300,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"5002126080",1,295,-92.129997253418,-91,202.869995117188,"No","MLM759252135","Mercado Libre",295,"Benito juárez","Distrito Federal",3720,"Correo y puntos de despacho","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"2000002757675473",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"San Luis Potosí","San Luis Potosí",78183,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/10 00:00:00","2021/11/10 00:00:00"
"2000002757644036",1,169,-64.370002746582,0,104.629997253418,"No","MLM775876787","Mercado Libre",169,"Mexicali","Baja California",21323,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/13 00:00:00"
"5001940083",1,185,-67.0999984741211,-98,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Jilotepec","Veracruz",91380,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/11 00:00:00"
"2000002757633689",2,370,-134.210006713867,-49.4000015258789,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Mérida","Yucatán",97156,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"5001743286",1,488.25,-111.120002746582,-78,299.130004882813,"No","MLM803071179","Mercado Libre",488.25,"Zapopan","Jalisco",45066,"Correo y puntos de despacho","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"5001291144",1,185,-67.0999984741211,-97,117.900001525879,"No","MLM797896213","Mercado Libre",185,"General Escobedo","Nuevo León",66052,"Mercado Envíos Full","Mercado Envios","09/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"5000740541",1,145,-58,-98,87,"No","MLM797897673","Mercado Libre",145,"Villa De Álvarez","Colima",28984,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"5000670995",1,295,-92.129997253418,-91,202.869995117188,"No","MLM759252135","Mercado Libre",295,"Tláhuac","Distrito Federal",13010,"Correo y puntos de despacho","Mercado Envios","08/11/2021","2021/11/10 00:00:00","2021/11/10 00:00:00"
"2000002757264578",1,185,-67.0999984741211,-75.1999969482422,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Cancún/Benito Juárez","Quintana Roo",77539,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"2000002757202393",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Arenal","Jalisco",45368,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"2000002757198646",1,162.75,-62.0299987792969,0,100.720001220703,"No","MLM926168327","Mercado Libre",162.75,"Venustiano Carranza","Distrito Federal",15370,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"5000354434",1,488.25,-111.120002746582,-78,299.130004882813,"No","MLM803071179","Mercado Libre",488.25,"Guadalajara","Jalisco",44340,"Correo y puntos de despacho","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"2000002757146046",4,740,-268.410003662109,0,471.589996337891,"No","MLM797896213","Mercado Libre",185,"Venustiano Carranza","Distrito Federal",15740,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"2000002757138700",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Texcoco","Estado De México",56230,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"5000064574",1,488.25,-37.8800010681152,-78,372.369995117188,"No","MLM803071179","Mercado Libre",488.25,"Azcapotzalco","Distrito Federal",2800,"Correo y puntos de despacho","Mercado Envios","08/11/2021","2021/11/10 00:00:00","2021/11/10 00:00:00"
"2000002757094552",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Ahualulco De Mercado","Jalisco",46750,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/08 00:00:00","2021/11/09 00:00:00"
"2000002757047707",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Tlaquepaque","Jalisco",45623,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"2000002757047708",1,169,-63.4700012207031,-58.4799995422363,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Tlaquepaque","Jalisco",45623,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/08 00:00:00","2021/11/09 00:00:00"
"2000002757017603",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"García","Nuevo León",66003,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"2000002757007143",1,488.25,-111.120002746582,-78,299.130004882813,"No","MLM803071179","Mercado Libre",488.25,"La Paz","Baja California Sur",23000,"Correo y puntos de despacho","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/10 00:00:00"
"2000002756929023",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Coyoacán","Distrito Federal",4470,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"2000002756903556",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Yautepec","Morelos",62738,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"4999226349",1,295,-92.129997253418,-94,202.869995117188,"No","MLM774183442","Mercado Libre",295,"El Marques","Querétaro",76246,"Correo y puntos de despacho","Mercado Envios","08/11/2021","2021/11/08 00:00:00","2021/11/09 00:00:00"
"2000002756865568",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Acapulco","Guerrero",39700,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/08 00:00:00","2021/11/09 00:00:00"
"2000002756634845",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Ecatepec de Morelos","Estado De México",55210,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/08 00:00:00","2021/11/08 00:00:00"
"4997871593",1,190,-68.2399978637695,-89,121.76000213623,"No","MLM807098869","Mercado Libre",190,"Ecatepec de Morelos","Estado De México",55028,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/09 00:00:00","2021/11/09 00:00:00"
"4997836064",1,169,-63.4700012207031,-99,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Morelos","Michoacán",58800,"Mercado Envíos Full","Mercado Envios","08/11/2021","2021/11/08 00:00:00","2021/11/10 00:00:00"
"4997777493",1,295,-92.1100006103516,-89,202.889999389648,"No","MLM937274388","Mercado Libre",295,"Ecatepec de Morelos","Estado De México",55137,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/08 00:00:00"
"2000002756477986",1,295,-92.129997253418,-117,202.869995117188,"No","MLM759252135","Mercado Libre",295,"Juárez","Chihuahua",32300,"Correo y puntos de despacho","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/09 00:00:00"
"2000002756469405",1,185,-67.0999984741211,-57.2000007629395,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Jocotepec","Jalisco",45800,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/09 00:00:00"
"4997095226",1,145,-58,-99,87,"No","MLM797897673","Mercado Libre",145,"El Oro","Durango",35690,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/13 00:00:00"
"2000002756311802",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Nezahualcoyotl","Estado De México",57200,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/08 00:00:00"
"2000002756169135",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Tlalpan","Distrito Federal",14370,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/08 00:00:00"
"4996682592",1,169,-63.4700012207031,-89,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Tlalpan","Distrito Federal",14250,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/08 00:00:00"
"2000002756050703",3,435,-174,0,261,"No","MLM797897673","Mercado Libre",145,"San Julián","Jalisco",47170,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/08 00:00:00","2021/11/08 00:00:00"
"4996276485",1,179,-65.7300033569336,-129,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Tijuana","Baja California",22185,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/07 00:00:00","2021/11/08 00:00:00"
"2000002755968836",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Xalapa","Veracruz",91069,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/07 00:00:00","2021/11/08 00:00:00"
"2000002755867083",3,537,-197.210006713867,0,339.790008544922,"No","MLM797896213","Mercado Libre",179,"Tlalpan","Distrito Federal",14710,"Mercado Envíos Full","Mercado Envios","07/11/2021","2021/11/07 00:00:00","2021/11/07 00:00:00"
"4995555976",1,169,-63.4700012207031,-94,105.529998779297,"No","MLM775876787","Mercado Libre",169,"San Luis Potosí","San Luis Potosí",78280,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/07 00:00:00","2021/11/08 00:00:00"
"2000002755845735",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Uriangato","Guanajuato",38980,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/07 00:00:00","2021/11/08 00:00:00"
"4994744385",1,403.75,-91.879997253418,-67.5,244.369995117188,"No","MLM737416325","Mercado Libre",403.75,"Uruapan","Michoacán",60190,"Correo y puntos de despacho","Mercado Envios","06/11/2021","2021/11/07 00:00:00","2021/11/08 00:00:00"
"2000002755609546",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Naolinco","Veracruz",91400,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/06 00:00:00","2021/11/07 00:00:00"
"4994516095",1,179,-65.7300033569336,-99,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Torreón","Coahuila",27000,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/06 00:00:00","2021/11/07 00:00:00"
"2000002755477372",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Chalco","Estado De México",56600,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/07 00:00:00","2021/11/07 00:00:00"
"2000002755478013",1,179,-65.7300033569336,-65.6800003051758,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Saltillo","Coahuila",25110,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/06 00:00:00","2021/11/07 00:00:00"
"4993555765",1,169,-63.4700012207031,-89,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Iztapalapa","Distrito Federal",9010,"Mercado Envíos Full","Mercado Envios","06/11/2021","2021/11/06 00:00:00","2021/11/06 00:00:00"
"2000002755210331",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Maravatio","Michoacán",61254,"Mercado Envíos Full","Mercado Envios","05/11/2021","2021/11/06 00:00:00","2021/11/10 00:00:00"
"2000002755138669",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Yahualica De González Gallo","Jalisco",47300,"Mercado Envíos Full","Mercado Envios","05/11/2021","2021/11/05 00:00:00","2021/11/06 00:00:00"
"2000002755132224",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Sabinas Hidalgo","Nuevo León",65200,"Mercado Envíos Full","Mercado Envios","05/11/2021","2021/11/06 00:00:00","2021/11/07 00:00:00"
"2000002754919184",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Guadalajara","Jalisco",44860,"Mercado Envíos Full","Mercado Envios","05/11/2021","2021/11/05 00:00:00","2021/11/06 00:00:00"
"2000002754826637",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Puerto Peñasco","Sonora",83550,"Mercado Envíos Full","Mercado Envios","05/11/2021","2021/11/05 00:00:00","2021/11/09 00:00:00"
"4990012205",1,179,-65.7300033569336,-119,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Tula De Allende","Hidalgo",42803,"Mercado Envíos Full","FedEx","04/11/2021","2021/11/05 00:00:00","2021/11/08 00:00:00"
"4989861789",1,145,-58,-119,87,"No","MLM797897673","Mercado Libre",145,"Torreon","Coahuila",27250,"Mercado Envíos Full","DHL","04/11/2021","2021/11/05 00:00:00","2021/11/08 00:00:00"
"2000002754195522",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Querétaro","Querétaro",76148,"Mercado Envíos Full","Mercado Envios","04/11/2021","2021/11/05 00:00:00","2021/11/05 00:00:00"
"4989080595",1,179,-65.7300033569336,-94,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Querétaro","Querétaro",76138,"Mercado Envíos Full","Mercado Envios","04/11/2021","2021/11/05 00:00:00","2021/11/05 00:00:00"
"2000002753874678",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Naucalpan","Estado De México",53100,"Mercado Envíos Full","Mercado Envios","04/11/2021","2021/11/04 00:00:00","2021/11/04 00:00:00"
"2000002753759791",2,590,-184.279998779297,0,405.720001220703,"No","MLM937274388","Mercado Libre",295,"Saltillo","Coahuila",25060,"Mercado Envíos Full","Mercado Envios","04/11/2021","2021/11/04 00:00:00","2021/11/05 00:00:00"
"2000002753744507",1,175,-64.8300018310547,0,110.169998168945,"No","MLM926168327","Mercado Libre",175,"La Paz","Baja California Sur",23085,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/04 00:00:00","2021/11/05 00:00:00"
"2000002753744508",1,165,-62.5499992370605,0,102.449996948242,"No","MLM827781598","Mercado Libre",165,"La Paz","Baja California Sur",23085,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/04 00:00:00","2021/11/05 00:00:00"
"4987876521",1,179,-65.6999969482422,-149,113.300003051758,"No","MLM797896213","Mercado Libre",179,"Puerto Peñasco","Sonora",83553,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/04 00:00:00","2021/11/06 00:00:00"
"2000002753541028",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Naucalpan","Estado De México",53719,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/04 00:00:00","2021/11/04 00:00:00"
"2000002753538510",2,590,-184.279998779297,0,405.720001220703,"No","MLM937274388","Mercado Libre",295,"Balancan","Tabasco",86930,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/05 00:00:00","2021/11/07 00:00:00"
"2000002753520436",3,507,-190.389999389648,0,316.609985351563,"No","MLM775876787","Mercado Libre",169,"Toluca","Estado De México",50150,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/04 00:00:00","2021/11/04 00:00:00"
"2000002753398109",3,537,-197.210006713867,0,339.790008544922,"No","MLM797896213","Mercado Libre",179,"Sabinas Hidalgo","Nuevo León",65200,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/03 00:00:00","2021/11/04 00:00:00"
"4986455499",1,179,-65.7300033569336,-89,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Tultitlán","Estado De México",54930,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/04 00:00:00","2021/11/04 00:00:00"
"2000002753342387",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Tacambaro","Michoacán",61650,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/03 00:00:00","2021/11/04 00:00:00"
"2000002753337704",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Tacambaro","Michoacán",61650,"Mercado Envíos Full","Mercado Envios","03/11/2021","2021/11/03 00:00:00","2021/11/04 00:00:00"
"4984823034",1,179,-65.7300033569336,-89,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Valle De Chalco Solidaridad","Estado De México",56614,"Correo y puntos de despacho","Mercado Envios","02/11/2021","2021/11/03 00:00:00","2021/11/04 00:00:00"
"2000002752920041",1,179,-65.7300033569336,-97,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Sabinas Hidalgo","Nuevo León",65200,"Correo y puntos de despacho","Mercado Envios","02/11/2021","2021/11/03 00:00:00","2021/11/04 00:00:00"
"2000002752873444",2,330,-125.099998474121,0,204.899993896484,"No","MLM827781598","Mercado Libre",165,"Abasolo","Guanajuato",36970,"Mercado Envíos Full","Mercado Envios","02/11/2021","2021/11/03 00:00:00","2021/11/03 00:00:00"
"2000002752599058",2,370,-134.210006713867,0,235.789993286133,"No","MLM937449001","Mercado Libre",185,"San Juan Del Río","Querétaro",76806,"Mercado Envíos Full","Mercado Envios","02/11/2021","2021/11/03 00:00:00","2021/11/03 00:00:00"
"4983510975",1,165,-62.5499992370605,-97,102.449996948242,"No","MLM827781598","Mercado Libre",165,"Tlajomulco De Zúñiga","Jalisco",45645,"Mercado Envíos Full","Mercado Envios","02/11/2021","2021/11/02 00:00:00","2021/11/03 00:00:00"
"4983475170",1,179,-65.7300033569336,-97,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Tonala","Jalisco",45404,"Correo y puntos de despacho","Mercado Envios","02/11/2021","2021/11/03 00:00:00","2021/11/04 00:00:00"
"2000002752482839",2,370,-134.210006713867,0,235.789993286133,"No","MLM937449001","Mercado Libre",185,"Nezahualcoyotl","Estado De México",57200,"Mercado Envíos Full","Mercado Envios","02/11/2021","2021/11/02 00:00:00","2021/11/02 00:00:00"
"2000002752190630",4,716,-262.950012207031,0,453.049987792969,"No","MLM797896213","Mercado Libre",179,"Tijuana","Baja California",22010,"Correo y puntos de despacho","Mercado Envios","02/11/2021","2021/11/02 00:00:00","2021/11/05 00:00:00"
"2000002752166142",1,169,-63.4700012207031,-52.560001373291,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Atlixco","Puebla",74367,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/03 00:00:00"
"2000002752142637",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Nicolás Romero","Estado De México",54407,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/02 00:00:00"
"2000002752119889",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Huixquilucan","Estado De México",52766,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/02 00:00:00"
"4981730381",1,295,-92.129997253418,-105,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Uruapan","Michoacán",60157,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/04 00:00:00"
"2000002752081527",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"San Miguel El Alto","Jalisco",47140,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/02 00:00:00"
"2000002752019124",2,370,-134.210006713867,0,235.789993286133,"No","MLM937449001","Mercado Libre",185,"Huixquilucan","Estado De México",52787,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/02 00:00:00"
"2000002751903242",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Hermosillo","Sonora",83148,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/01 00:00:00","2021/11/02 00:00:00"
"2000002751877112",1,175,-64.8300018310547,0,110.169998168945,"No","MLM926168327","Mercado Libre",175,"Abasolo","Guanajuato",36970,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/02 00:00:00"
"2000002751817348",1,185,-67.0999984741211,0,117.900001525879,"No","MLM937449001","Mercado Libre",185,"Huayacocotla","Veracruz",92600,"Mercado Envíos Full","DHL","01/11/2021","2021/11/01 00:00:00","2021/11/06 00:00:00"
"4980513978",1,536.75,-122.160003662109,-78,336.589996337891,"No","MLM803071179","Mercado Libre",536.75,"Carmen","Campeche",24154,"Correo y puntos de despacho","Mercado Envios","01/11/2021","2021/11/02 00:00:00","2021/11/04 00:00:00"
"2000002751710112",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Cananea","Sonora",84620,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/01 00:00:00","2021/11/04 00:00:00"
"4979945996",1,179,-65.7300033569336,-98,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Veracruz","Veracruz",91810,"Correo y puntos de despacho","Mercado Envios","01/11/2021","2021/11/01 00:00:00","2021/11/02 00:00:00"
"4979840040",1,185,-67.0999984741211,-94,117.900001525879,"No","MLM937449001","Mercado Libre",185,"San Pedro Cholula","Puebla",72760,"Mercado Envíos Full","Mercado Envios","01/11/2021","2021/11/01 00:00:00","2021/11/02 00:00:00"
"4979695009",1,536.75,-122.160003662109,-78,336.589996337891,"No","MLM803071179","Mercado Libre",536.75,"Xalapa","Veracruz",91070,"Correo y puntos de despacho","Mercado Envios","01/11/2021","2021/11/01 00:00:00","2021/11/02 00:00:00"
"4978500538",1,295,-92.129997253418,-115,202.869995117188,"No","MLM774183442","Mercado Libre",295,"Chihuahua","Chihuahua",31214,"Correo y puntos de despacho","Mercado Envios","31/10/2021","2021/11/01 00:00:00","2021/11/03 00:00:00"
"4978433145",1,169,-63.4700012207031,-89,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Chicoloapan","Estado De México",56383,"Mercado Envíos Full","Mercado Envios","31/10/2021","2021/11/01 00:00:00","2021/11/01 00:00:00"
"2000002751146693",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Milpa Alta","Distrito Federal",12100,"Mercado Envíos Full","Mercado Envios","31/10/2021","2021/11/01 00:00:00","2021/11/01 00:00:00"
"2000002750893948",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Tepeapulco","Hidalgo",43998,"Mercado Envíos Full","Mercado Envios","31/10/2021","2021/11/01 00:00:00","2021/11/01 00:00:00"
"2000002750745383",1,185,-67.0999984741211,0,117.900001525879,"No","MLM937449001","Mercado Libre",185,"Saltillo","Coahuila",25050,"Mercado Envíos Full","Mercado Envios","30/10/2021","2021/10/31 00:00:00","2021/11/01 00:00:00"
"4975138363",1,169,-63.4700012207031,-115,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Juárez","Chihuahua",32240,"Mercado Envíos Full","Mercado Envios","30/10/2021","2021/10/30 00:00:00","2021/10/31 00:00:00"
"2000002750674210",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"San Luis Potosí","San Luis Potosí",78394,"Mercado Envíos Full","Mercado Envios","30/10/2021","2021/10/30 00:00:00","2021/10/31 00:00:00"
"2000002750624674",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Ocotlan","Jalisco",47860,"Correo y puntos de despacho","Mercado Envios","30/10/2021","2021/10/30 00:00:00","2021/10/31 00:00:00"
"2000002750593739",2,358,-131.479995727539,-50.3600006103516,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Ensenada","Baja California",22790,"Correo y puntos de despacho","Mercado Envios","30/10/2021","2021/10/30 00:00:00","2021/10/31 00:00:00"
"4975992072",1,295,-92.129997253418,-99,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Moroleón","Guanajuato",38800,"Mercado Envíos Full","Mercado Envios","30/10/2021","2021/10/31 00:00:00","2021/11/01 00:00:00"
"4975633783",1,295,-92.129997253418,-89,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Cuauhtémoc","Distrito Federal",6470,"Mercado Envíos Full","Mercado Envios","29/10/2021","2021/10/30 00:00:00","2021/10/30 00:00:00"
"2000002750449561",2,290,-116,-89,174,"No","MLM797897673","Mercado Libre",145,"Gustavo A. Madero","Distrito Federal",7230,"Mercado Envíos Full","Mercado Envios","29/10/2021","2021/10/30 00:00:00","2021/10/30 00:00:00"
"4975475134",1,179,-65.7300033569336,-89,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Temascalapa","Estado De México",55995,"Correo y puntos de despacho","Mercado Envios","29/10/2021","2021/10/30 00:00:00","2021/11/01 00:00:00"
